"","country","year","demo_score"
"1017","Azerbaijan","1954",-7
"1018","Azerbaijan","1955",-7
"1019","Azerbaijan","1956",-7
"1020","Azerbaijan","1957",-7
"1021","Azerbaijan","1958",-7
"1022","Azerbaijan","1959",-7
"1023","Azerbaijan","1960",-7
"1024","Azerbaijan","1961",-7
"1025","Azerbaijan","1962",-7
"1026","Azerbaijan","1963",-7
"1027","Azerbaijan","1964",-7
"1028","Azerbaijan","1965",-7
"1029","Azerbaijan","1966",-7
"1030","Azerbaijan","1967",-7
"1031","Azerbaijan","1968",-7
"1032","Azerbaijan","1969",-7
"1033","Azerbaijan","1970",-7
"1034","Azerbaijan","1971",-7
"1035","Azerbaijan","1972",-7
"1036","Azerbaijan","1973",-7
"1037","Azerbaijan","1974",-7
"1038","Azerbaijan","1975",-7
"1039","Azerbaijan","1976",-7
"1040","Azerbaijan","1977",-7
"1041","Azerbaijan","1978",-7
"1042","Azerbaijan","1979",-7
"1043","Azerbaijan","1980",-7
"1044","Azerbaijan","1981",-7
"1045","Azerbaijan","1982",-7
"1046","Azerbaijan","1983",-7
"1047","Azerbaijan","1984",-7
"1048","Azerbaijan","1985",-7
"1049","Azerbaijan","1986",-7
"1050","Azerbaijan","1987",-7
"1051","Azerbaijan","1988",-6
"1052","Azerbaijan","1989",-4
"1053","Azerbaijan","1990",0
"1054","Azerbaijan","1991",-3
"1055","Azerbaijan","1992",1
"1056","Azerbaijan","1993",-3
"1057","Azerbaijan","1994",-3
"1058","Azerbaijan","1995",-6
"1059","Azerbaijan","1996",-6
"1060","Azerbaijan","1997",-6
"1061","Azerbaijan","1998",-7
"1062","Azerbaijan","1999",-7
"1063","Azerbaijan","2000",-7
"1064","Azerbaijan","2001",-7
"1065","Azerbaijan","2002",-7
"1066","Azerbaijan","2003",-7
"1067","Azerbaijan","2004",-7
"1068","Azerbaijan","2005",-7
"1069","Azerbaijan","2006",-7
"1070","Azerbaijan","2007",-7
"1071","Azerbaijan","2008",-7
"1072","Azerbaijan","2009",-7
"1073","Azerbaijan","2010",-7
"1074","Azerbaijan","2011",-7
"1075","Baden","1819",-7
"1076","Baden","1820",-7
"1077","Baden","1821",-7
"1078","Baden","1822",-7
"1079","Baden","1823",-7
"1080","Baden","1824",-7
"1081","Baden","1825",-7
"1082","Baden","1826",-7
"1083","Baden","1827",-7
"1084","Baden","1828",-7
"1085","Baden","1829",-7
"1086","Baden","1830",-7
"1087","Baden","1831",-7
"1088","Baden","1832",-7
"1089","Baden","1833",-7
"1090","Baden","1834",-7
"1091","Baden","1835",-7
"1092","Baden","1836",-7
"1093","Baden","1837",-7
"1094","Baden","1838",-7
"1095","Baden","1839",-7
"1096","Baden","1840",-7
"1097","Baden","1841",-4
"1098","Baden","1842",-4
"1099","Baden","1843",-4
"1100","Baden","1844",-4
"1101","Baden","1845",-4
"1102","Baden","1846",-4
"1103","Baden","1847",-4
"1104","Baden","1848",-7
"1105","Baden","1849",-7
"1106","Baden","1850",-7
"1107","Baden","1851",-7
"1108","Baden","1852",-7
"1109","Baden","1853",-7
"1110","Baden","1854",-7
"1111","Baden","1855",-7
"1112","Baden","1856",-7
"1113","Baden","1857",-7
"1114","Baden","1858",-7
"1115","Baden","1859",-7
"1116","Baden","1860",-7
"1117","Baden","1861",-7
"1118","Baden","1862",-7
"1119","Baden","1863",-7
"1120","Baden","1864",-7
"1121","Baden","1865",-7
"1122","Baden","1866",-7
"1123","Baden","1867",-7
"1124","Baden","1868",-7
"1125","Baden","1869",-7
"1126","Baden","1870",-7
"1127","Baden","1871",-7
"1128","Bahrain","1971",-10
"1129","Bahrain","1972",-10
"1130","Bahrain","1973",-7
"1131","Bahrain","1974",-7
"1132","Bahrain","1975",-10
"1133","Bahrain","1976",-10
"1134","Bahrain","1977",-10
"1135","Bahrain","1978",-10
"1136","Bahrain","1979",-10
"1137","Bahrain","1980",-10
"1138","Bahrain","1981",-10
"1139","Bahrain","1982",-10
"1140","Bahrain","1983",-10
"1141","Bahrain","1984",-10
"1142","Bahrain","1985",-10
"1143","Bahrain","1986",-10
"1144","Bahrain","1987",-10
"1145","Bahrain","1988",-10
"1146","Bahrain","1989",-10
"1147","Bahrain","1990",-10
"1148","Bahrain","1991",-10
"1149","Bahrain","1992",-10
"1150","Bahrain","1993",-9
"1151","Bahrain","1994",-9
"1152","Bahrain","1995",-9
"1153","Bahrain","1996",-9
"1154","Bahrain","1997",-9
"1155","Bahrain","1998",-9
"1156","Bahrain","1999",-9
"1157","Bahrain","2000",-9
"1158","Bahrain","2001",-8
"1159","Bahrain","2002",-7
"1160","Bahrain","2003",-7
"1161","Bahrain","2004",-7
"1162","Bahrain","2005",-7
"1163","Bahrain","2006",-7
"1164","Bahrain","2007",-7
"1165","Bahrain","2008",-7
"1166","Bahrain","2009",-7
"1167","Bahrain","2010",-5
"1168","Bahrain","2011",-8
"1169","Bangladesh","1972",8
"1170","Bangladesh","1973",8
"1171","Bangladesh","1974",-2
"1172","Bangladesh","1975",-7
"1173","Bangladesh","1976",-7
"1174","Bangladesh","1977",-7
"1175","Bangladesh","1978",-4
"1176","Bangladesh","1979",-4
"1177","Bangladesh","1980",-4
"1178","Bangladesh","1981",-4
"1179","Bangladesh","1982",-7
"1180","Bangladesh","1983",-7
"1181","Bangladesh","1984",-7
"1182","Bangladesh","1985",-7
"1183","Bangladesh","1986",-5
"1184","Bangladesh","1987",-5
"1185","Bangladesh","1988",-5
"1186","Bangladesh","1989",-5
"1187","Bangladesh","1990",-5
"1188","Bangladesh","1991",6
"1189","Bangladesh","1992",6
"1190","Bangladesh","1993",6
"1191","Bangladesh","1994",6
"1192","Bangladesh","1995",6
"1193","Bangladesh","1996",6
"1194","Bangladesh","1997",6
"1195","Bangladesh","1998",6
"1196","Bangladesh","1999",6
"1197","Bangladesh","2000",6
"1198","Bangladesh","2001",6
"1199","Bangladesh","2002",6
"1200","Bangladesh","2003",6
"1201","Bangladesh","2004",6
"1202","Bangladesh","2005",6
"1203","Bangladesh","2006",6
"1204","Bangladesh","2007",-6
"1205","Bangladesh","2008",-6
"1206","Bangladesh","2009",5
"1207","Bangladesh","2010",5
"1208","Bangladesh","2011",5
"1209","Bavaria","1800",-10
"1210","Bavaria","1801",-10
"1211","Bavaria","1802",-10
"1212","Bavaria","1803",-10
"1213","Bavaria","1804",-10
"1214","Bavaria","1805",-10
"1215","Bavaria","1806",-10
"1216","Bavaria","1807",-10
"1217","Bavaria","1808",-10
"1218","Bavaria","1809",-10
"1219","Bavaria","1810",-10
"1220","Bavaria","1811",-10
"1221","Bavaria","1812",-10
"1222","Bavaria","1813",-10
"1223","Bavaria","1814",-10
"1224","Bavaria","1815",-10
"1225","Bavaria","1816",-10
"1226","Bavaria","1817",-10
"1227","Bavaria","1818",-9
"1228","Bavaria","1819",-9
"1229","Bavaria","1820",-9
"1230","Bavaria","1821",-9
"1231","Bavaria","1822",-9
"1232","Bavaria","1823",-9
"1233","Bavaria","1824",-9
"1234","Bavaria","1825",-9
"1235","Bavaria","1826",-9
"1236","Bavaria","1827",-9
"1237","Bavaria","1828",-9
"1238","Bavaria","1829",-9
"1239","Bavaria","1830",-9
"1240","Bavaria","1831",-9
"1241","Bavaria","1832",-9
"1242","Bavaria","1833",-9
"1243","Bavaria","1834",-9
"1244","Bavaria","1835",-9
"1245","Bavaria","1836",-9
"1246","Bavaria","1837",-9
"1247","Bavaria","1838",-9
"1248","Bavaria","1839",-9
"1249","Bavaria","1840",-8
"1250","Bavaria","1841",-8
"1251","Bavaria","1842",-8
"1252","Bavaria","1843",-8
"1253","Bavaria","1844",-8
"1254","Bavaria","1845",-8
"1255","Bavaria","1846",-8
"1256","Bavaria","1847",-8
"1257","Bavaria","1848",-7
"1258","Bavaria","1849",-7
"1259","Bavaria","1850",-7
"1260","Bavaria","1851",-7
"1261","Bavaria","1852",-7
"1262","Bavaria","1853",-7
"1263","Bavaria","1854",-7
"1264","Bavaria","1855",-7
"1265","Bavaria","1856",-7
"1266","Bavaria","1857",-7
"1267","Bavaria","1858",-7
"1268","Bavaria","1859",-7
"1269","Bavaria","1860",-7
"1270","Bavaria","1861",-7
"1271","Bavaria","1862",-7
"1272","Bavaria","1863",-7
"1273","Bavaria","1864",-7
"1274","Bavaria","1865",-7
"1275","Bavaria","1866",-7
"1276","Bavaria","1867",-7
"1277","Bavaria","1868",-7
"1278","Bavaria","1869",-7
"1279","Bavaria","1870",-7
"1280","Bavaria","1871",-7
"1281","Belarus","1923",-7
"1282","Belarus","1924",-7
"1283","Belarus","1925",-7
"1284","Belarus","1926",-7
"1285","Belarus","1927",-8
"1286","Belarus","1928",-8
"1287","Belarus","1929",-8
"1288","Belarus","1930",-8
"1289","Belarus","1931",-8
"1290","Belarus","1932",-8
"1291","Belarus","1933",-9
"1292","Belarus","1934",-9
"1293","Belarus","1935",-9
"1294","Belarus","1936",-9
"1295","Belarus","1937",-9
"1296","Belarus","1938",-9
"1297","Belarus","1939",-9
"1298","Belarus","1940",-9
"1299","Belarus","1941",-9
"1300","Belarus","1942",-9
"1301","Belarus","1943",-9
"1302","Belarus","1944",-9
"1303","Belarus","1945",-9
"1304","Belarus","1946",-9
"1305","Belarus","1947",-9
"1306","Belarus","1948",-9
"1307","Belarus","1949",-9
"1308","Belarus","1950",-9
"1309","Belarus","1951",-9
"1310","Belarus","1952",-9
"1311","Belarus","1953",-7
"1312","Belarus","1954",-7
"1313","Belarus","1955",-7
"1314","Belarus","1956",-7
"1315","Belarus","1957",-7
"1316","Belarus","1958",-7
"1317","Belarus","1959",-7
"1318","Belarus","1960",-7
"1319","Belarus","1961",-7
"1320","Belarus","1962",-7
"1321","Belarus","1963",-7
"1322","Belarus","1964",-7
"1323","Belarus","1965",-7
"1324","Belarus","1966",-7
"1325","Belarus","1967",-7
"1326","Belarus","1968",-7
"1327","Belarus","1969",-7
"1328","Belarus","1970",-7
"1329","Belarus","1971",-7
"1330","Belarus","1972",-7
"1331","Belarus","1973",-7
"1332","Belarus","1974",-7
"1333","Belarus","1975",-7
"1334","Belarus","1976",-7
"1335","Belarus","1977",-7
"1336","Belarus","1978",-7
"1337","Belarus","1979",-7
"1338","Belarus","1980",-7
"1339","Belarus","1981",-7
"1340","Belarus","1982",-7
"1341","Belarus","1983",-7
"1342","Belarus","1984",-7
"1343","Belarus","1985",-7
"1344","Belarus","1986",-7
"1345","Belarus","1987",-7
"1346","Belarus","1988",-6
"1347","Belarus","1989",-4
"1348","Belarus","1990",0
"1349","Belarus","1991",7
"1350","Belarus","1992",7
"1351","Belarus","1993",7
"1352","Belarus","1994",7
"1353","Belarus","1995",0
"1354","Belarus","1996",-7
"1355","Belarus","1997",-7
"1356","Belarus","1998",-7
"1357","Belarus","1999",-7
"1358","Belarus","2000",-7
"1359","Belarus","2001",-7
"1360","Belarus","2002",-7
"1361","Belarus","2003",-7
"1362","Belarus","2004",-7
"1363","Belarus","2005",-7
"1364","Belarus","2006",-7
"1365","Belarus","2007",-7
"1366","Belarus","2008",-7
"1367","Belarus","2009",-7
"1368","Belarus","2010",-7
"1369","Belarus","2011",-7
"1370","Belgium","1830",-4
"1371","Belgium","1831",-4
"1372","Belgium","1832",-4
"1373","Belgium","1833",-4
"1374","Belgium","1834",-4
"1375","Belgium","1835",-4
"1376","Belgium","1836",-4
"1377","Belgium","1837",-4
"1378","Belgium","1838",-4
"1379","Belgium","1839",-4
"1380","Belgium","1840",-4
"1381","Belgium","1841",-4
"1382","Belgium","1842",-4
"1383","Belgium","1843",-4
"1384","Belgium","1844",-4
"1385","Belgium","1845",-4
"1386","Belgium","1846",-4
"1387","Belgium","1847",-4
"1388","Belgium","1848",-4
"1389","Belgium","1849",-4
"1390","Belgium","1850",-4
"1391","Belgium","1851",-4
"1392","Belgium","1852",-4
"1393","Belgium","1853",6
"1394","Belgium","1854",6
"1395","Belgium","1855",6
"1396","Belgium","1856",6
"1397","Belgium","1857",6
"1398","Belgium","1858",6
"1399","Belgium","1859",6
"1400","Belgium","1860",6
"1401","Belgium","1861",6
"1402","Belgium","1862",6
"1403","Belgium","1863",6
"1404","Belgium","1864",6
"1405","Belgium","1865",6
"1406","Belgium","1866",6
"1407","Belgium","1867",6
"1408","Belgium","1868",6
"1409","Belgium","1869",6
"1410","Belgium","1870",6
"1411","Belgium","1871",6
"1412","Belgium","1872",6
"1413","Belgium","1873",6
"1414","Belgium","1874",6
"1415","Belgium","1875",6
"1416","Belgium","1876",6
"1417","Belgium","1877",6
"1418","Belgium","1878",6
"1419","Belgium","1879",6
"1420","Belgium","1880",6
"1421","Belgium","1881",6
"1422","Belgium","1882",6
"1423","Belgium","1883",6
"1424","Belgium","1884",6
"1425","Belgium","1885",6
"1426","Belgium","1886",6
"1427","Belgium","1887",6
"1428","Belgium","1888",6
"1429","Belgium","1889",6
"1430","Belgium","1890",6
"1431","Belgium","1891",6
"1432","Belgium","1892",6
"1433","Belgium","1893",6
"1434","Belgium","1894",6
"1435","Belgium","1895",6
"1436","Belgium","1896",6
"1437","Belgium","1897",6
"1438","Belgium","1898",6
"1439","Belgium","1899",6
"1440","Belgium","1900",6
"1441","Belgium","1901",6
"1442","Belgium","1902",6
"1443","Belgium","1903",6
"1444","Belgium","1904",6
"1445","Belgium","1905",6
"1446","Belgium","1906",6
"1447","Belgium","1907",6
"1448","Belgium","1908",6
"1449","Belgium","1909",6
"1450","Belgium","1910",6
"1451","Belgium","1911",6
"1452","Belgium","1912",6
"1453","Belgium","1913",7
"1454","Belgium","1914",7
"1455","Belgium","1915",7
"1456","Belgium","1916",7
"1457","Belgium","1917",7
"1458","Belgium","1918",7
"1459","Belgium","1919",9
"1460","Belgium","1920",9
"1461","Belgium","1921",9
"1462","Belgium","1922",9
"1463","Belgium","1923",9
"1464","Belgium","1924",9
"1465","Belgium","1925",9
"1466","Belgium","1926",9
"1467","Belgium","1927",9
"1468","Belgium","1928",9
"1469","Belgium","1929",9
"1470","Belgium","1930",10
"1471","Belgium","1931",10
"1472","Belgium","1932",10
"1473","Belgium","1933",10
"1474","Belgium","1934",10
"1475","Belgium","1935",10
"1476","Belgium","1936",10
"1477","Belgium","1937",10
"1478","Belgium","1938",10
"1479","Belgium","1939",-10
"1480","Belgium","1940",-10
"1481","Belgium","1941",-10
"1482","Belgium","1942",-10
"1483","Belgium","1943",-10
"1484","Belgium","1944",10
"1485","Belgium","1945",10
"1486","Belgium","1946",10
"1487","Belgium","1947",10
"1488","Belgium","1948",10
"1489","Belgium","1949",10
"1490","Belgium","1950",10
"1491","Belgium","1951",10
"1492","Belgium","1952",10
"1493","Belgium","1953",10
"1494","Belgium","1954",10
"1495","Belgium","1955",10
"1496","Belgium","1956",10
"1497","Belgium","1957",10
"1498","Belgium","1958",10
"1499","Belgium","1959",10
"1500","Belgium","1960",10
"1501","Belgium","1961",10
"1502","Belgium","1962",10
"1503","Belgium","1963",10
"1504","Belgium","1964",10
"1505","Belgium","1965",10
"1506","Belgium","1966",10
"1507","Belgium","1967",10
"1508","Belgium","1968",10
"1509","Belgium","1969",10
"1510","Belgium","1970",10
"1511","Belgium","1971",10
"1512","Belgium","1972",10
"1513","Belgium","1973",10
"1514","Belgium","1974",10
"1515","Belgium","1975",10
"1516","Belgium","1976",10
"1517","Belgium","1977",10
"1518","Belgium","1978",10
"1519","Belgium","1979",10
"1520","Belgium","1980",10
"1521","Belgium","1981",10
"1522","Belgium","1982",10
"1523","Belgium","1983",10
"1524","Belgium","1984",10
"1525","Belgium","1985",10
"1526","Belgium","1986",10
"1527","Belgium","1987",10
"1528","Belgium","1988",10
"1529","Belgium","1989",10
"1530","Belgium","1990",10
"1531","Belgium","1991",10
"1532","Belgium","1992",10
"1533","Belgium","1993",10
"1534","Belgium","1994",10
"1535","Belgium","1995",10
"1536","Belgium","1996",10
"1537","Belgium","1997",10
"1538","Belgium","1998",10
"1539","Belgium","1999",10
"1540","Belgium","2000",10
"1541","Belgium","2001",10
"1542","Belgium","2002",10
"1543","Belgium","2003",10
"1544","Belgium","2004",10
"1545","Belgium","2005",10
"1546","Belgium","2006",10
"1547","Belgium","2007",8
"1548","Belgium","2008",8
"1549","Belgium","2009",8
"1550","Belgium","2010",8
"1551","Belgium","2011",8
"1552","Benin","1960",2
"1553","Benin","1961",2
"1554","Benin","1962",2
"1555","Benin","1963",-1
"1556","Benin","1964",-4
"1557","Benin","1965",-7
"1558","Benin","1966",-7
"1559","Benin","1967",-7
"1560","Benin","1968",-7
"1561","Benin","1969",-7
"1562","Benin","1970",-2
"1563","Benin","1971",-2
"1564","Benin","1972",-7
"1565","Benin","1973",-7
"1566","Benin","1974",-7
"1567","Benin","1975",-7
"1568","Benin","1976",-7
"1569","Benin","1977",-7
"1570","Benin","1978",-7
"1571","Benin","1979",-7
"1572","Benin","1980",-7
"1573","Benin","1981",-7
"1574","Benin","1982",-7
"1575","Benin","1983",-7
"1576","Benin","1984",-7
"1577","Benin","1985",-7
"1578","Benin","1986",-7
"1579","Benin","1987",-7
"1580","Benin","1988",-7
"1581","Benin","1989",-7
"1582","Benin","1990",0
"1583","Benin","1991",6
"1584","Benin","1992",6
"1585","Benin","1993",6
"1586","Benin","1994",6
"1587","Benin","1995",6
"1588","Benin","1996",6
"1589","Benin","1997",6
"1590","Benin","1998",6
"1591","Benin","1999",6
"1592","Benin","2000",6
"1593","Benin","2001",6
"1594","Benin","2002",6
"1595","Benin","2003",6
"1596","Benin","2004",6
"1597","Benin","2005",6
"1598","Benin","2006",7
"1599","Benin","2007",7
"1600","Benin","2008",7
"1601","Benin","2009",7
"1602","Benin","2010",7
"1603","Benin","2011",7
"1604","Bhutan","1907",-10
"1605","Bhutan","1908",-10
"1606","Bhutan","1909",-10
"1607","Bhutan","1910",-10
"1608","Bhutan","1911",-10
"1609","Bhutan","1912",-10
"1610","Bhutan","1913",-10
"1611","Bhutan","1914",-10
"1612","Bhutan","1915",-10
"1613","Bhutan","1916",-10
"1614","Bhutan","1917",-10
"1615","Bhutan","1918",-10
"1616","Bhutan","1919",-10
"1617","Bhutan","1920",-10
"1618","Bhutan","1921",-10
"1619","Bhutan","1922",-10
"1620","Bhutan","1923",-10
"1621","Bhutan","1924",-10
"1622","Bhutan","1925",-10
"1623","Bhutan","1926",-10
"1624","Bhutan","1927",-10
"1625","Bhutan","1928",-10
"1626","Bhutan","1929",-10
"1627","Bhutan","1930",-10
"1628","Bhutan","1931",-10
"1629","Bhutan","1932",-10
"1630","Bhutan","1933",-10
"1631","Bhutan","1934",-10
"1632","Bhutan","1935",-10
"1633","Bhutan","1936",-10
"1634","Bhutan","1937",-10
"1635","Bhutan","1938",-10
"1636","Bhutan","1939",-10
"1637","Bhutan","1940",-10
"1638","Bhutan","1941",-10
"1639","Bhutan","1942",-10
"1640","Bhutan","1943",-10
"1641","Bhutan","1944",-10
"1642","Bhutan","1945",-10
"1643","Bhutan","1946",-10
"1644","Bhutan","1947",-10
"1645","Bhutan","1948",-10
"1646","Bhutan","1949",-10
"1647","Bhutan","1950",-10
"1648","Bhutan","1951",-10
"1649","Bhutan","1952",-10
"1650","Bhutan","1953",-10
"1651","Bhutan","1954",-10
"1652","Bhutan","1955",-10
"1653","Bhutan","1956",-10
"1654","Bhutan","1957",-10
"1655","Bhutan","1958",-10
"1656","Bhutan","1959",-10
"1657","Bhutan","1960",-10
