"country","year","demo_score","gdp","life_expectancy"
"Israel",1894,NA,"1016",32
"Jordan",1894,NA,"1450",31.7
"South Korea",1894,NA,"523",25.8
"Pakistan",1894,NA,"1145",23.98
"Saudi Arabia",1894,NA,"968",32.1
"Singapore",1894,NA,"2223",34
"Australia",1895,NA,"5807",47.28
"Egypt",1895,NA,"1229",33
"India",1895,NA,"1149",23.95
"Israel",1895,NA,"1022",32
"Jordan",1895,NA,"1461",31.7
"South Korea",1895,NA,"523",25.8
"Pakistan",1895,NA,"1115",23.59
"Saudi Arabia",1895,NA,"970",32.1
"Singapore",1895,NA,"2285",34
"Australia",1896,NA,"6137",47.81
"Egypt",1896,NA,"1241",33
"India",1896,NA,"1063",22.75
"Israel",1896,NA,"1028",32
"Jordan",1896,NA,"1473",31.7
"South Korea",1896,NA,"522",25.8
"Pakistan",1896,NA,"1031",23.2
"Saudi Arabia",1896,NA,"973",32.1
"Singapore",1896,NA,"2349",34
"Australia",1897,NA,"5697",48.34
"Egypt",1897,NA,"1255",33
"India",1897,NA,"1255",19.85
"Israel",1897,NA,"1033",32
"Jordan",1897,NA,"1484",31.7
"South Korea",1897,NA,"522",25.8
"Pakistan",1897,NA,"1217",23
"Saudi Arabia",1897,NA,"975",32.1
"Singapore",1897,NA,"2415",34
"Australia",1898,NA,"6483",48.87
"Egypt",1898,NA,"1268",33
"India",1898,NA,"1255",25.75
"Israel",1898,NA,"1039",32
"Jordan",1898,NA,"1496",31.7
"South Korea",1898,NA,"521",25.8
"Pakistan",1898,NA,"1218",22.8
"Saudi Arabia",1898,NA,"977",32.1
"Singapore",1898,NA,"2482",34
"Australia",1899,NA,"6398",49.4
"Egypt",1899,NA,"1281",33
"India",1899,NA,"1156",23.35
"Israel",1899,NA,"1045",32
"Jordan",1899,NA,"1508",31.7
"South Korea",1899,NA,"521",25.8
"Pakistan",1899,NA,"1121",22.6
"Saudi Arabia",1899,NA,"980",32.1
"Singapore",1899,NA,"2552",34
"Australia",1900,NA,"6688",49.93
"Egypt",1900,NA,"1295",33
"India",1900,NA,"1194",18.35
"Israel",1900,NA,"1051",32
"Jordan",1900,NA,"1520",31.7
"South Korea",1900,NA,"520",25.8
"Pakistan",1900,NA,"1159",21.06
"Saudi Arabia",1900,NA,"982",32.1
"Singapore",1900,NA,"2624",34
"Egypt",1901,NA,"1308",33
"India",1901,NA,"1212",23.05
"Israel",1901,NA,"1057",32
"Jordan",1901,NA,"1532",31.7
"South Korea",1901,NA,"522",25.8
"Pakistan",1901,NA,"1176",22.2
"Saudi Arabia",1901,NA,"985",32.1
"Singapore",1901,NA,"2890",34
"Egypt",1902,NA,"1322",33
"India",1902,NA,"1305",23.6
"Israel",1902,NA,"1063",32
"Jordan",1902,NA,"1544",31.7
"South Korea",1902,NA,"524",25.8
"Pakistan",1902,NA,"1266",22
"Saudi Arabia",1902,NA,"987",32.1
"Singapore",1902,NA,"2732",34
"Egypt",1903,NA,"1336",33
"India",1903,NA,"1316",23.42
"Israel",1903,NA,"1069",32
"Jordan",1903,NA,"1556",31.7
"South Korea",1903,NA,"526",25.8
"Pakistan",1903,NA,"1277",21.8
"Saudi Arabia",1903,NA,"990",32.1
"Singapore",1903,NA,"2351",34
"Egypt",1904,NA,"1350",33
"India",1904,NA,"1314",22
"Israel",1904,NA,"1074",32
"Jordan",1904,NA,"1568",31.7
"South Korea",1904,NA,"527",25.34
"Pakistan",1904,NA,"1275",20.28
"Saudi Arabia",1904,NA,"992",32.1
"Singapore",1904,NA,"2272",34
"Egypt",1905,NA,"1364",33
"India",1905,NA,"1283",21.9
"Israel",1905,NA,"1081",32
"Jordan",1905,NA,"1581",31.7
"South Korea",1905,NA,"529",24.88
"Pakistan",1905,NA,"1244",20.09
"Saudi Arabia",1905,NA,"994",32.1
"Singapore",1905,NA,"2516",34
"Egypt",1906,NA,"1333",33
"India",1906,NA,"1311",21.89
"Israel",1906,NA,"1087",32
"Jordan",1906,NA,"1593",31.7
"South Korea",1906,NA,"531",24.42
"Pakistan",1906,NA,"1272",19.9
"Saudi Arabia",1906,NA,"997",32.1
"Singapore",1906,NA,"2828",34
"Egypt",1907,NA,"1340",33
"India",1907,NA,"1225",19.24
"Israel",1907,NA,"1093",32
"Jordan",1907,NA,"1606",31.7
"South Korea",1907,NA,"533",23.97
"Pakistan",1907,NA,"1188",17.77
"Saudi Arabia",1907,NA,"999",32.1
"Singapore",1907,NA,"2579",34
"Egypt",1908,NA,"1366",33
"India",1908,NA,"1235",23.25
"Israel",1908,NA,"1099",32
"Jordan",1908,NA,"1618",31.7
"South Korea",1908,NA,"535",23.51
"Pakistan",1908,NA,"1198",21.82
"Saudi Arabia",1908,NA,"1002",32.1
"Singapore",1908,NA,"2963",34
"Egypt",1909,NA,"1349",33
"India",1909,NA,"1396",23.21
"Israel",1909,NA,"1105",32
"Jordan",1909,NA,"1631",31.7
"South Korea",1909,NA,"536",23.8
"Pakistan",1909,NA,"1355",22.13
"Saudi Arabia",1909,NA,"1004",32.1
"Singapore",1909,NA,"2996",34
"Egypt",1910,NA,"1365",33
"India",1910,NA,"1391",23.18
"Israel",1910,NA,"1111",32
"Jordan",1910,NA,"1644",31.7
"South Korea",1910,NA,"538",24.1
"Pakistan",1910,NA,"1349",22.44
"Saudi Arabia",1910,NA,"1007",32.1
"Singapore",1910,NA,"3255",34
"Egypt",1911,NA,"1393",33
"India",1911,NA,"1371",23.15
"Israel",1911,NA,"1117",32
"Jordan",1911,NA,"1660",31.7
"South Korea",1911,NA,"544",24.39
"Pakistan",1911,NA,"1338",22.75
"Saudi Arabia",1911,NA,"1009",32.1
"Singapore",1911,NA,"2926",34
"Egypt",1912,NA,"1395",33
"India",1912,NA,"1359",23.34
"Israel",1912,NA,"1124",32
"Jordan",1912,NA,"1676",31.7
"South Korea",1912,NA,"565",24.69
"Pakistan",1912,NA,"1334",23.06
"Saudi Arabia",1912,NA,"1012",32.1
"Singapore",1912,NA,"2512",34
"Egypt",1913,NA,"1418",33
"India",1913,NA,"1320",23.53
"Israel",1913,NA,"1130",32
"Jordan",1913,NA,"1693",31.7
"South Korea",1913,NA,"585",24.98
"Pakistan",1913,NA,"1303",23.37
"Saudi Arabia",1913,NA,"1014",32.1
"Singapore",1913,NA,"2182",34
"Egypt",1914,NA,"1363",33
"India",1914,NA,"1383",23.72
"Israel",1914,NA,"1077",32
"Jordan",1914,NA,"1720",31.7
"South Korea",1914,NA,"610",25.48
"Pakistan",1914,NA,"1373",23.68
"Saudi Arabia",1914,NA,"1017",32.1
"Singapore",1914,NA,"2617",34
"Egypt",1915,NA,"1397",33
"India",1915,NA,"1340",23.92
"Israel",1915,NA,"1026",32
"Jordan",1915,NA,"1747",31.7
"South Korea",1915,NA,"711",25.98
"Pakistan",1915,NA,"1339",23.99
"Saudi Arabia",1915,NA,"1021",32.1
"Singapore",1915,NA,"2678",34
"Egypt",1916,NA,"1392",33
"India",1916,NA,"1370",24.11
"Israel",1916,NA,"978",32
"Jordan",1916,NA,"1775",31.7
"South Korea",1916,NA,"694",26.48
"Pakistan",1916,NA,"1377",24.3
"Saudi Arabia",1916,NA,"1024",32.1
"Singapore",1916,NA,"2222",34
"Egypt",1917,NA,"1352",33
"India",1917,NA,"1336",24.3
"Israel",1917,NA,"932",32
"Jordan",1917,NA,"1803",31.7
"South Korea",1917,NA,"765",26.98
"Pakistan",1917,NA,"1351",24.61
"Saudi Arabia",1917,NA,"1027",32.1
"Singapore",1917,NA,"3090",34
"Egypt",1918,NA,"1328",25.25
"India",1918,NA,"1158",8.11
"Israel",1918,NA,"965",26.53
"Jordan",1918,NA,"1831",26.28
"South Korea",1918,NA,"822",17.03
"Pakistan",1918,NA,"1177",8.21
"Saudi Arabia",1918,NA,"1030",26.61
"Singapore",1918,NA,"2424",21.79
"Egypt",1919,NA,"1372",33
"India",1919,NA,"1309",24.58
"Israel",1919,NA,"998",32
"Jordan",1919,NA,"1861",31.7
"South Korea",1919,NA,"872",27.49
"Pakistan",1919,NA,"1339",25.23
"Saudi Arabia",1919,NA,"1033",32.1
"Singapore",1919,NA,"2760",34
"Egypt",1920,NA,"1254",33
"India",1920,NA,"1197",24.72
"Israel",1920,NA,"1032",32
"Jordan",1920,NA,"1890",31.7
"South Korea",1920,NA,"756",28
"Pakistan",1920,NA,"1232",25.54
"Saudi Arabia",1920,NA,"1036",32.1
"Singapore",1920,NA,"2385",34
"Egypt",1921,NA,"1273",33
"India",1921,NA,"1268",24.86
"Israel",1921,NA,"1067",32
"Jordan",1921,NA,"1922",31.7
"South Korea",1921,NA,"816",28.51
"Pakistan",1921,NA,"1319",25.85
"Saudi Arabia",1921,NA,"1040",32.1
"Singapore",1921,NA,"2710",34.81
"India",1922,NA,"1296",25.3
"Israel",1922,NA,"1102",32
"Jordan",1922,NA,"1955",31.7
"South Korea",1922,NA,"750",29.02
"Pakistan",1922,NA,"1362",26.16
"Saudi Arabia",1922,NA,"1044",32.1
"Singapore",1922,NA,"3602",35.63
"India",1923,NA,"1229",25.75
"Israel",1923,NA,"1049",32
"Jordan",1923,NA,"1988",31.7
"South Korea",1923,NA,"804",29.53
"Pakistan",1923,NA,"1305",26.47
"Saudi Arabia",1923,NA,"1048",32.1
"Singapore",1923,NA,"3710",36.44
"India",1924,NA,"1264",26.2
"Israel",1924,NA,"1316",32
"Jordan",1924,NA,"2022",31.7
"South Korea",1924,NA,"809",30.35
"Pakistan",1924,NA,"1356",26.78
"Saudi Arabia",1924,NA,"1052",32.1
"Singapore",1924,NA,"3650",37.25
"India",1925,NA,"1254",26.64
"Israel",1925,NA,"1405",32
"Jordan",1925,NA,"2056",31.7
"South Korea",1925,NA,"808",31.16
"Pakistan",1925,NA,"1359",27.09
"Saudi Arabia",1925,NA,"1056",32.1
"Singapore",1925,NA,"4135",38.06
"India",1926,NA,"1268",27.09
"Israel",1926,NA,"1193",32
"Jordan",1926,NA,"2090",31.7
"South Korea",1926,NA,"838",31.98
"Pakistan",1926,NA,"1389",27.4
"Singapore",1926,NA,"3432",38.88
"India",1927,NA,"1244",27.53
"Israel",1927,NA,"1316",32
"Jordan",1927,NA,"2125",31.7
"South Korea",1927,NA,"873",32.79
"Pakistan",1927,NA,"1376",27.76
"Singapore",1927,NA,"2551",39.69
"India",1928,NA,"1232",27.98
"Israel",1928,NA,"1434",32
"Jordan",1928,NA,"2160",31.7
"South Korea",1928,NA,"878",33.61
"Pakistan",1928,NA,"1377",28.12
"Singapore",1928,NA,"3048",40.5
"India",1929,NA,"1259",28.42
"Israel",1929,NA,"1641",32
"Jordan",1929,NA,"2196",31.7
"South Korea",1929,NA,"830",34.36
"Pakistan",1929,NA,"1420",28.48
"Singapore",1929,NA,"4313",41.32
"India",1930,NA,"1244",28.87
"Israel",1930,NA,"1961",32
"Jordan",1930,NA,"2232",31.7
"South Korea",1930,NA,"784",35.12
"Pakistan",1930,NA,"1417",28.84
"Singapore",1930,NA,"3977",42.13
"India",1931,NA,"1208",29.31
"Israel",1931,NA,"2218",32
"Jordan",1931,NA,"2269",31.7
"South Korea",1931,NA,"787",35.87
"Pakistan",1931,NA,"1390",29.2
"Singapore",1931,NA,"2943",42.94
"India",1932,NA,"1194",29.64
"Israel",1932,NA,"2531",32
"Jordan",1932,NA,"2306",31.7
"South Korea",1932,NA,"786",36.63
"Pakistan",1932,NA,"1387",29.56
"Singapore",1932,NA,"2574",43.76
"India",1933,NA,"1168",29.97
"Israel",1933,NA,"3007",32
"Jordan",1933,NA,"2343",31.7
"South Korea",1933,NA,"948",37.39
"Pakistan",1933,NA,"1369",29.92
"Singapore",1933,NA,"3658",44.57
"India",1934,NA,"1153",30.3
"Israel",1934,NA,"3351",32
"Jordan",1934,NA,"2381",31.7
"South Korea",1934,NA,"945",38.42
"Pakistan",1934,NA,"1364",30.28
"Singapore",1934,NA,"4335",45.38
"India",1935,NA,"1116",30.63
"Israel",1935,NA,"3195",32
"Jordan",1935,NA,"2420",31.7
"South Korea",1935,NA,"1028",39.46
"Pakistan",1935,NA,"1333",30.64
"Singapore",1935,NA,"4905",46.19
"India",1936,NA,"1134",30.95
"Israel",1936,NA,"2642",34.14
"Jordan",1936,NA,"2459",32.57
"South Korea",1936,NA,"1120",40.5
"Pakistan",1936,NA,"1366",31
"Singapore",1936,NA,"4894",47.01
"India",1937,NA,"1091",31.28
"Israel",1937,NA,"2330",36.29
"Jordan",1937,NA,"2498",33.44
"South Korea",1937,NA,"1236",41.53
"Pakistan",1937,NA,"1326",31.36
"Singapore",1937,NA,"5338",47.82
"India",1938,NA,"1069",31.61
"Israel",1938,NA,"2131",38.43
"Jordan",1938,NA,"2538",34.31
"South Korea",1938,NA,"1300",42.57
"Pakistan",1938,NA,"1312",31.72
"Singapore",1938,NA,"4544",48.63
"India",1939,NA,"1069",31.94
"Israel",1939,NA,"2045",40.58
"Jordan",1939,NA,"2579",35.18
"South Korea",1939,NA,"1173",43.15
"Pakistan",1939,NA,"1323",32.08
"Singapore",1939,NA,"5307",49.45
"India",1940,NA,"1081",32.26
"Israel",1940,NA,"2064",42.72
"Jordan",1940,NA,"2620",36.05
"South Korea",1940,NA,"1322",43.73
"Pakistan",1940,NA,"1349",32.44
"Singapore",1940,NA,"5284",50.26
"India",1941,NA,"1079",32.58
"Israel",1941,NA,"2334",44.86
"Jordan",1941,NA,"2661",36.96
"South Korea",1941,NA,"1340",44.31
"Pakistan",1941,NA,"1358",32.82
"Singapore",1941,NA,"5260",48.98
"India",1942,NA,"1054",32.83
"Israel",1942,NA,"2765",46.99
"Jordan",1942,NA,"2703",37.87
"South Korea",1942,NA,"1331",44.89
"Pakistan",1942,NA,"1337",33.2
"Singapore",1942,NA,"5235",35.05
"India",1943,NA,"1075",32.08
"Israel",1943,NA,"2873",49.14
"Jordan",1943,NA,"2745",38.77
"South Korea",1943,NA,"1349",43
"Pakistan",1943,NA,"1375",33.58
"Singapore",1943,NA,"5211",36.73
"India",1944,NA,"1043",32.57
"Israel",1944,NA,"2947",51.27
"Jordan",1944,NA,"2788",39.67
"South Korea",1944,NA,"1289",42.01
"Pakistan",1944,NA,"1345",33.96
"Singapore",1944,NA,"5186",36.01
"India",1945,NA,"1007",33.56
"Israel",1945,NA,"3031",53.41
"Jordan",1945,NA,"2832",40.57
"South Korea",1945,NA,"605",42.51
"Pakistan",1945,NA,"1309",34.34
"Singapore",1945,NA,"5160",34.79
"India",1946,NA,"937",33.8
"Israel",1946,NA,"3304",55.54
"South Korea",1946,NA,"616",45.01
"Pakistan",1946,NA,"1226",34.72
"Singapore",1946,NA,"5134",43.86
"India",1947,NA,"924",32.34
"Israel",1947,NA,"3448",57.69
"South Korea",1947,NA,"654",47.01
"Singapore",1947,NA,"5108",52.84
"India",1948,NA,"917",34.04
"South Korea",1948,NA,"707",47.6
"Singapore",1948,NA,"5081",55.82
"India",1949,NA,"922",34.52
"South Korea",1949,NA,"764",48.05
"Singapore",1949,NA,"5055",57.19
"South Korea",1950,NA,"807",43.02
"Singapore",1950,NA,"5027",58.16
"South Korea",1951,NA,"753",40.52
"Singapore",1951,NA,"4753",58.62
"South Korea",1952,NA,"809",40.02
"Singapore",1952,NA,"3312",59.54
"South Korea",1953,NA,"1051",45.02
"Singapore",1953,NA,"3963",60.41
"South Korea",1954,NA,"1070",48.02
"Singapore",1954,NA,"4553",61.24
"South Korea",1955,NA,"1139",49.55
"Singapore",1955,NA,"4198",62.01
"South Korea",1956,NA,"1130",50.22
"Singapore",1956,NA,"4629",62.73
"South Korea",1957,NA,"1226",50.9
"Singapore",1957,NA,"4116",63.39
"South Korea",1958,NA,"1233",51.6
"Singapore",1958,NA,"4134",64.01
"South Korea",1959,NA,"1212",52.3
"South Korea",1960,NA,"1178",53.02
"South Korea",1961,NA,"1201",53.75
"South Korea",1962,NA,"1182",54.51
"South Korea",1963,NA,"1305",55.27
"South Korea",1964,NA,"1380",56.04
"South Korea",1965,NA,"1416",56.84
"South Korea",1966,NA,"1563",57.67
"South Korea",1967,NA,"1621",58.54
"South Korea",1968,NA,"1774",59.44
"South Korea",1969,NA,"1998",60.35
"South Korea",1970,NA,"2142",61.22
"South Korea",1971,NA,"2427",62.02
"South Korea",1972,NA,"2760",62.73
"South Korea",1973,NA,"3326",63.34
"South Korea",1974,NA,"3673",63.84
"South Korea",1975,NA,"4108",64.26
"South Korea",1976,NA,"4614",64.62
"South Korea",1977,NA,"4964",64.95
"South Korea",1978,NA,"5373",65.31
"South Korea",1979,NA,"5505",65.7
"South Korea",1980,NA,"4899",66.15
"South Korea",1981,NA,"5159",66.66
"South Korea",1982,NA,"5483",67.21
"South Korea",1983,NA,"6078",67.78
"South Korea",1984,NA,"6612",68.37
"South Korea",1985,NA,"6970",68.98
"South Korea",1986,NA,"7996",69.58
"South Korea",1987,NA,"9096",70.18
"South Korea",1988,NA,"10233",70.75
"South Korea",1989,NA,"11002",71.29
"South Korea",1990,NA,"12087",71.8
"South Korea",1991,NA,"13130",72.2
"South Korea",1992,NA,"13744",72.7
"South Korea",1993,NA,"14466",73.1
"South Korea",1994,NA,"15577",73.6
"South Korea",1995,NA,"16798",74
"South Korea",1996,NA,"17835",74.5
"South Korea",1997,NA,"18687",74.9
"South Korea",1998,NA,"17493",75.4
"South Korea",1999,NA,"19233",75.8
"South Korea",2000,NA,"20757",76.3
"South Korea",2001,NA,"21536",76.7
"South Korea",2002,NA,"23008",77.1
"South Korea",2003,NA,"23566",77.7
"South Korea",2004,NA,"24628",78.2
"South Korea",2005,NA,"25541",78.7
"South Korea",2006,NA,"26734",79.1
"South Korea",2007,NA,"28063",79.4
"South Korea",2008,NA,"28650",79.8
"South Korea",2009,NA,"28716",80.1
"South Korea",2010,NA,"30440",80.4
"South Korea",2011,NA,"31327",80.6
"Australia",2012,NA,"42522",82.4
"Brazil",2012,NA,"15234",74
"Canada",2012,NA,"41865",81.6
"China",2012,NA,"11017",75.3
"Denmark",2012,NA,"42869",80.3
"Egypt",2012,NA,"10683",70.5
"France",2012,NA,"37227",81.6
"Germany",2012,NA,"42959",80.6
"India",2012,NA,"4967",66.1
"Iran",2012,NA,"16068",74.3
"Israel",2012,NA,"30518",82.1
"Italy",2012,NA,"34813",82
"Japan",2012,NA,"34988",82.9
"Jordan",2012,NA,"11340",78.2
"South Korea",2012,NA,"31901",80.7
"Netherlands",2012,NA,"45484",81
"Pakistan",2012,NA,"4337",65.1
"Russia",2012,NA,"23299",70.4
"Saudi Arabia",2012,NA,"50916",79.2
"Singapore",2012,NA,"75630",81.6
"Spain",2012,NA,"31971",82.2
"Sweden",2012,NA,"43263",81.8
"Turkey",2012,NA,"18057",79.1
"United Kingdom",2012,NA,"36535",80.7
"United States",2012,NA,"50549",79
"Australia",2013,NA,"42840",82.4
"Brazil",2013,NA,"15518",74.1
"Canada",2013,NA,"42213",81.6
"China",2013,NA,"11805",75.7
"Denmark",2013,NA,"42483",80.3
"Egypt",2013,NA,"10731",71
"France",2013,NA,"37309",81.7
"Germany",2013,NA,"42887",80.7
"India",2013,NA,"5244",66.5
"Iran",2013,NA,"15552",74.5
"Israel",2013,NA,"30927",82
"Italy",2013,NA,"33827",82.1
"Japan",2013,NA,"35614",83
"Jordan",2013,NA,"11405",78.3
"South Korea",2013,NA,"32684",80.9
"Netherlands",2013,NA,"45021",81.2
"Pakistan",2013,NA,"4454",65.4
"Russia",2013,NA,"23561",70.8
"Saudi Arabia",2013,NA,"51294",79.3
"Singapore",2013,NA,"77721",81.7
"Spain",2013,NA,"31681",82.5
"Sweden",2013,NA,"43448",81.9
"Turkey",2013,NA,"18579",78.8
"United Kingdom",2013,NA,"36908",80.8
"United States",2013,NA,"51282",79.1
"Australia",2014,NA,"43219",82.3
"Brazil",2014,NA,"15412",74.3
"Canada",2014,NA,"42817",81.7
"China",2014,NA,"12609",75.9
"Denmark",2014,NA,"42777",80.3
"Egypt",2014,NA,"10792",71.3
"France",2014,NA,"37218",81.7
"Germany",2014,NA,"43444",80.7
"India",2014,NA,"5565",66.9
"Iran",2014,NA,"15573",74.6
"Israel",2014,NA,"31180",81.3
"Italy",2014,NA,"33078",82.1
"Japan",2014,NA,"35635",83.1
"Jordan",2014,NA,"11496",78.4
"South Korea",2014,NA,"33629",80.9
"Netherlands",2014,NA,"45281",81.3
"Pakistan",2014,NA,"4619",65.6
"Russia",2014,NA,"23293",70.9
"Saudi Arabia",2014,NA,"52096",79.4
"Singapore",2014,NA,"78958",81.9
"Spain",2014,NA,"32270",82.5
"Sweden",2014,NA,"44029",82.1
"Turkey",2014,NA,"18884",79.1
"United Kingdom",2014,NA,"37614",80.9
"United States",2014,NA,"52118",79.1
"Australia",2015,NA,"44056",82.3
"Brazil",2015,NA,"15441",74.4
"Canada",2015,NA,"43294",81.7
"China",2015,NA,"13334",76.2
"Denmark",2015,NA,"43495",80.4
"Egypt",2015,NA,"11031",71.5
"France",2015,NA,"37599",81.8
"Germany",2015,NA,"44053",80.8
"India",2015,NA,"5903",67.2
"Iran",2015,NA,"15573",74.6
"Israel",2015,NA,"31590",82.1
"Italy",2015,NA,"33297",82.2
"Japan",2015,NA,"36162",83.2
"Jordan",2015,NA,"11752",78.5
"South Korea",2015,NA,"34644",81
"Netherlands",2015,NA,"45784",81.3
"Pakistan",2015,NA,"4743",65.9
"Russia",2015,NA,"23038",71
"Saudi Arabia",2015,NA,"52469",79.5
"Singapore",2015,NA,"80794",82
"Spain",2015,NA,"32979",82.6
"Sweden",2015,NA,"44892",82.1
"Turkey",2015,NA,"19360",79.2
"United Kingdom",2015,NA,"38225",81
"United States",2015,NA,"53354",79.1
"Australia",2016,NA,NA,82.3
"Brazil",2016,NA,NA,74.5
"Canada",2016,NA,NA,81.7
"China",2016,NA,NA,76.5
"Denmark",2016,NA,NA,80.5
"Egypt",2016,NA,NA,71.7
"France",2016,NA,NA,81.9
"Germany",2016,NA,NA,80.9
"India",2016,NA,NA,67.5
"Iran",2016,NA,NA,74.6
"Israel",2016,NA,NA,82.91
"Italy",2016,NA,NA,82.3
"Japan",2016,NA,NA,83.3
"Jordan",2016,NA,NA,78.6
"South Korea",2016,NA,NA,81.1
"Netherlands",2016,NA,NA,81.3
"Pakistan",2016,NA,NA,66.2
"Russia",2016,NA,NA,71.1
"Saudi Arabia",2016,NA,NA,79.6
"Singapore",2016,NA,NA,82.1
"Spain",2016,NA,NA,82.7
"Sweden",2016,NA,NA,82.1
"Turkey",2016,NA,NA,79.3
"United Kingdom",2016,NA,NA,81.1
"United States",2016,NA,NA,79.1
